Author Name|Coauthor Name|Year|Title|Type
Donald B. Faatz|Susan Chapin|2002|Consistent policy enforcement in distributed systems using mobile policies.|article
Donald B. Faatz|Sushil Jajodia|2002|Consistent policy enforcement in distributed systems using mobile policies.|article
Donald B. Faatz|Amgad Fayad|2002|Consistent policy enforcement in distributed systems using mobile policies.|article
Sushil Jajodia|Susan Chapin|2002|Consistent policy enforcement in distributed systems using mobile policies.|article
Sushil Jajodia|Donald B. Faatz|2002|Consistent policy enforcement in distributed systems using mobile policies.|article
Sushil Jajodia|Amgad Fayad|2002|Consistent policy enforcement in distributed systems using mobile policies.|article
Amgad Fayad|Susan Chapin|2002|Consistent policy enforcement in distributed systems using mobile policies.|article
Amgad Fayad|Donald B. Faatz|2002|Consistent policy enforcement in distributed systems using mobile policies.|article
Amgad Fayad|Sushil Jajodia|2002|Consistent policy enforcement in distributed systems using mobile policies.|article
Peder Lindberg|James Leingang|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Peder Lindberg|Daniel Lysaker|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Peder Lindberg|Samee Ullah Khan|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Peder Lindberg|Juan Li|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
James Leingang|Peder Lindberg|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
James Leingang|Daniel Lysaker|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
James Leingang|Samee Ullah Khan|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
James Leingang|Juan Li|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Daniel Lysaker|Peder Lindberg|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Daniel Lysaker|James Leingang|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Daniel Lysaker|Samee Ullah Khan|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Daniel Lysaker|Juan Li|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Samee Ullah Khan|Peder Lindberg|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Samee Ullah Khan|James Leingang|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Samee Ullah Khan|Daniel Lysaker|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Samee Ullah Khan|Juan Li|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Juan Li|Peder Lindberg|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Juan Li|James Leingang|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Juan Li|Daniel Lysaker|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Juan Li|Samee Ullah Khan|2012|Comparison and analysis of eight scheduling heuristics for the optimization of energy consumption and makespan in large-scale distributed systems.|article
Ignasi Barri Vilardell|Concepció Roig|2011|Mapping MMOFPS over heterogeneous distributed systems.|article
Ignasi Barri Vilardell|Francesc Giné|2011|Mapping MMOFPS over heterogeneous distributed systems.|article
Ignasi Barri Vilardell|Francesc Solsona|2011|Mapping MMOFPS over heterogeneous distributed systems.|article
Concepció Roig|Ignasi Barri Vilardell|2011|Mapping MMOFPS over heterogeneous distributed systems.|article
Concepció Roig|Francesc Giné|2011|Mapping MMOFPS over heterogeneous distributed systems.|article
Concepció Roig|Francesc Solsona|2011|Mapping MMOFPS over heterogeneous distributed systems.|article
Francesc Giné|Ignasi Barri Vilardell|2011|Mapping MMOFPS over heterogeneous distributed systems.|article
Francesc Giné|Concepció Roig|2011|Mapping MMOFPS over heterogeneous distributed systems.|article
Francesc Giné|Francesc Solsona|2011|Mapping MMOFPS over heterogeneous distributed systems.|article
Francesc Solsona|Ignasi Barri Vilardell|2011|Mapping MMOFPS over heterogeneous distributed systems.|article
Francesc Solsona|Concepció Roig|2011|Mapping MMOFPS over heterogeneous distributed systems.|article
Francesc Solsona|Francesc Giné|2011|Mapping MMOFPS over heterogeneous distributed systems.|article
Mohsen Sharifi|Ehsan Mousavi Khaneghah|2012|A platform independent distributed IPC mechanism in support of programming heterogeneous distributed systems.|article
Mohsen Sharifi|Morteza Kashyian|2012|A platform independent distributed IPC mechanism in support of programming heterogeneous distributed systems.|article
Mohsen Sharifi|Seyedeh Leili Mirtaheri|2012|A platform independent distributed IPC mechanism in support of programming heterogeneous distributed systems.|article
Ehsan Mousavi Khaneghah|Mohsen Sharifi|2012|A platform independent distributed IPC mechanism in support of programming heterogeneous distributed systems.|article
Ehsan Mousavi Khaneghah|Morteza Kashyian|2012|A platform independent distributed IPC mechanism in support of programming heterogeneous distributed systems.|article
Ehsan Mousavi Khaneghah|Seyedeh Leili Mirtaheri|2012|A platform independent distributed IPC mechanism in support of programming heterogeneous distributed systems.|article
Morteza Kashyian|Mohsen Sharifi|2012|A platform independent distributed IPC mechanism in support of programming heterogeneous distributed systems.|article
Morteza Kashyian|Ehsan Mousavi Khaneghah|2012|A platform independent distributed IPC mechanism in support of programming heterogeneous distributed systems.|article
Morteza Kashyian|Seyedeh Leili Mirtaheri|2012|A platform independent distributed IPC mechanism in support of programming heterogeneous distributed systems.|article
Seyedeh Leili Mirtaheri|Mohsen Sharifi|2012|A platform independent distributed IPC mechanism in support of programming heterogeneous distributed systems.|article
Seyedeh Leili Mirtaheri|Ehsan Mousavi Khaneghah|2012|A platform independent distributed IPC mechanism in support of programming heterogeneous distributed systems.|article
Seyedeh Leili Mirtaheri|Morteza Kashyian|2012|A platform independent distributed IPC mechanism in support of programming heterogeneous distributed systems.|article
Chuang Lin|Xin Jiang|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Chuang Lin|Hao Yin|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Chuang Lin|Yuanzhuo Wang|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Chuang Lin|Yada Hu|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Chuang Lin|Binbin Xiong|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Xin Jiang|Chuang Lin|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Xin Jiang|Hao Yin|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Xin Jiang|Yuanzhuo Wang|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Xin Jiang|Yada Hu|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Xin Jiang|Binbin Xiong|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Hao Yin|Chuang Lin|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Hao Yin|Xin Jiang|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Hao Yin|Yuanzhuo Wang|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Hao Yin|Yada Hu|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Hao Yin|Binbin Xiong|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Yuanzhuo Wang|Chuang Lin|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Yuanzhuo Wang|Xin Jiang|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Yuanzhuo Wang|Hao Yin|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Yuanzhuo Wang|Yada Hu|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Yuanzhuo Wang|Binbin Xiong|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Yada Hu|Chuang Lin|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Yada Hu|Xin Jiang|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Yada Hu|Hao Yin|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Yada Hu|Yuanzhuo Wang|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Yada Hu|Binbin Xiong|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Binbin Xiong|Chuang Lin|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Binbin Xiong|Xin Jiang|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Binbin Xiong|Hao Yin|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Binbin Xiong|Yuanzhuo Wang|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Binbin Xiong|Yada Hu|2009|Optimizing availability and QoS of heterogeneous distributed system based on residual lifetime in uncertain environment.|article
Hong Zhang|Hai-Xin Duan|2008|RRM: An incentive reputation model for promoting good behaviors in distributed systems.|article
Hong Zhang|Wu Liu|2008|RRM: An incentive reputation model for promoting good behaviors in distributed systems.|article
Hai-Xin Duan|Hong Zhang|2008|RRM: An incentive reputation model for promoting good behaviors in distributed systems.|article
Hai-Xin Duan|Wu Liu|2008|RRM: An incentive reputation model for promoting good behaviors in distributed systems.|article
Wu Liu|Hong Zhang|2008|RRM: An incentive reputation model for promoting good behaviors in distributed systems.|article
Wu Liu|Hai-Xin Duan|2008|RRM: An incentive reputation model for promoting good behaviors in distributed systems.|article
Jiannong Cao|Jingyang Zhou|2006|Mobile agent-enabled framework for structuring and building distributed systems on the internet.|article
Jiannong Cao|Weiwei Zhu|2006|Mobile agent-enabled framework for structuring and building distributed systems on the internet.|article
Jiannong Cao|Xuhui Li|2006|Mobile agent-enabled framework for structuring and building distributed systems on the internet.|article
Jingyang Zhou|Jiannong Cao|2006|Mobile agent-enabled framework for structuring and building distributed systems on the internet.|article
Jingyang Zhou|Weiwei Zhu|2006|Mobile agent-enabled framework for structuring and building distributed systems on the internet.|article
Jingyang Zhou|Xuhui Li|2006|Mobile agent-enabled framework for structuring and building distributed systems on the internet.|article
Weiwei Zhu|Jiannong Cao|2006|Mobile agent-enabled framework for structuring and building distributed systems on the internet.|article
Weiwei Zhu|Jingyang Zhou|2006|Mobile agent-enabled framework for structuring and building distributed systems on the internet.|article
Weiwei Zhu|Xuhui Li|2006|Mobile agent-enabled framework for structuring and building distributed systems on the internet.|article
Xuhui Li|Jiannong Cao|2006|Mobile agent-enabled framework for structuring and building distributed systems on the internet.|article
Xuhui Li|Jingyang Zhou|2006|Mobile agent-enabled framework for structuring and building distributed systems on the internet.|article
Xuhui Li|Weiwei Zhu|2006|Mobile agent-enabled framework for structuring and building distributed systems on the internet.|article
Dan Hirsch|Ugo Montanari|1999|Consistent transformations for software architecture styles of distributed systems.|article
Ugo Montanari|Dan Hirsch|1999|Consistent transformations for software architecture styles of distributed systems.|article
Kossi P. Adzakpa|Kondo H. Adjallah|2003|A new effective heuristic for the intelligent management of the preventive maintenance tasks of the distributed systems.|article
Kossi P. Adzakpa|Jay Lee|2003|A new effective heuristic for the intelligent management of the preventive maintenance tasks of the distributed systems.|article
Kondo H. Adjallah|Kossi P. Adzakpa|2003|A new effective heuristic for the intelligent management of the preventive maintenance tasks of the distributed systems.|article
Kondo H. Adjallah|Jay Lee|2003|A new effective heuristic for the intelligent management of the preventive maintenance tasks of the distributed systems.|article
Jay Lee|Kossi P. Adzakpa|2003|A new effective heuristic for the intelligent management of the preventive maintenance tasks of the distributed systems.|article
Jay Lee|Kondo H. Adjallah|2003|A new effective heuristic for the intelligent management of the preventive maintenance tasks of the distributed systems.|article
Anna Hác|Xiaowei Jin|1991|Algorithms for file replication in a distributed system.|article
Anna Hác|Jo-Han Soo|1991|Algorithms for file replication in a distributed system.|article
Xiaowei Jin|Anna Hác|1991|Algorithms for file replication in a distributed system.|article
Xiaowei Jin|Jo-Han Soo|1991|Algorithms for file replication in a distributed system.|article
Jo-Han Soo|Anna Hác|1991|Algorithms for file replication in a distributed system.|article
Jo-Han Soo|Xiaowei Jin|1991|Algorithms for file replication in a distributed system.|article
Martina Schollmeyer|Bruce M. McMillin|2000|Efficient run-time assurance in distributed systems through selection of executable assertions.|article
Bruce M. McMillin|Martina Schollmeyer|2000|Efficient run-time assurance in distributed systems through selection of executable assertions.|article
Songnian Zhou|Roberto Zicari|1988|Object management in local distributed systems.|article
Roberto Zicari|Songnian Zhou|1988|Object management in local distributed systems.|article
Dennis Edwards|Sharon Simmons|2006|An approach to feature location in distributed systems.|article
Dennis Edwards|Norman Wilde|2006|An approach to feature location in distributed systems.|article
Sharon Simmons|Dennis Edwards|2006|An approach to feature location in distributed systems.|article
Sharon Simmons|Norman Wilde|2006|An approach to feature location in distributed systems.|article
Norman Wilde|Dennis Edwards|2006|An approach to feature location in distributed systems.|article
Norman Wilde|Sharon Simmons|2006|An approach to feature location in distributed systems.|article
Peng-Yeng Yin|Shiuh-Sheng Yu|2007|Task allocation for maximizing reliability of a distributed system using hybrid particle swarm optimization.|article
Peng-Yeng Yin|Pei-Pei Wang|2007|Task allocation for maximizing reliability of a distributed system using hybrid particle swarm optimization.|article
Peng-Yeng Yin|Yi-Te Wang|2007|Task allocation for maximizing reliability of a distributed system using hybrid particle swarm optimization.|article
Shiuh-Sheng Yu|Peng-Yeng Yin|2007|Task allocation for maximizing reliability of a distributed system using hybrid particle swarm optimization.|article
Shiuh-Sheng Yu|Pei-Pei Wang|2007|Task allocation for maximizing reliability of a distributed system using hybrid particle swarm optimization.|article
Shiuh-Sheng Yu|Yi-Te Wang|2007|Task allocation for maximizing reliability of a distributed system using hybrid particle swarm optimization.|article
Pei-Pei Wang|Peng-Yeng Yin|2007|Task allocation for maximizing reliability of a distributed system using hybrid particle swarm optimization.|article
Pei-Pei Wang|Shiuh-Sheng Yu|2007|Task allocation for maximizing reliability of a distributed system using hybrid particle swarm optimization.|article
Pei-Pei Wang|Yi-Te Wang|2007|Task allocation for maximizing reliability of a distributed system using hybrid particle swarm optimization.|article
Yi-Te Wang|Peng-Yeng Yin|2007|Task allocation for maximizing reliability of a distributed system using hybrid particle swarm optimization.|article
Yi-Te Wang|Shiuh-Sheng Yu|2007|Task allocation for maximizing reliability of a distributed system using hybrid particle swarm optimization.|article
Yi-Te Wang|Pei-Pei Wang|2007|Task allocation for maximizing reliability of a distributed system using hybrid particle swarm optimization.|article
Peter C. Bates|Jack C. Wileden|1983|High-level debugging of distributed systems: The behavioral abstraction approach.|article
Jack C. Wileden|Peter C. Bates|1983|High-level debugging of distributed systems: The behavioral abstraction approach.|article
Christos Tselikis|Sarandis Mitropoulos|2007|An evaluation of the middleware's impact on the performance of object oriented distributed systems.|article
Christos Tselikis|Christos Douligeris|2007|An evaluation of the middleware's impact on the performance of object oriented distributed systems.|article
Sarandis Mitropoulos|Christos Tselikis|2007|An evaluation of the middleware's impact on the performance of object oriented distributed systems.|article
Sarandis Mitropoulos|Christos Douligeris|2007|An evaluation of the middleware's impact on the performance of object oriented distributed systems.|article
Christos Douligeris|Christos Tselikis|2007|An evaluation of the middleware's impact on the performance of object oriented distributed systems.|article
Christos Douligeris|Sarandis Mitropoulos|2007|An evaluation of the middleware's impact on the performance of object oriented distributed systems.|article
Zafeirios C. Papazachos|Helen D. Karatza|2010|Performance evaluation of bag of gangs scheduling in a heterogeneous distributed system.|article
Helen D. Karatza|Zafeirios C. Papazachos|2010|Performance evaluation of bag of gangs scheduling in a heterogeneous distributed system.|article
Antonella Di Stefano|Lucia Lo Bello|1999|Factors affecting the design of load balancing algorithms in distributed systems.|article
Antonella Di Stefano|Emiliano Tramontana|1999|Factors affecting the design of load balancing algorithms in distributed systems.|article
Lucia Lo Bello|Antonella Di Stefano|1999|Factors affecting the design of load balancing algorithms in distributed systems.|article
Lucia Lo Bello|Emiliano Tramontana|1999|Factors affecting the design of load balancing algorithms in distributed systems.|article
Emiliano Tramontana|Antonella Di Stefano|1999|Factors affecting the design of load balancing algorithms in distributed systems.|article
Emiliano Tramontana|Lucia Lo Bello|1999|Factors affecting the design of load balancing algorithms in distributed systems.|article
Jin Hyun Son|Myoung-Ho Kim|2004|An adaptable vertical partitioning method in distributed systems.|article
Myoung-Ho Kim|Jin Hyun Son|2004|An adaptable vertical partitioning method in distributed systems.|article
Kassem Saleh|Imtiaz Ahmad|1994|An efficient recovery procedure for fault tolerance in distributed systems.|article
Kassem Saleh|Khaled Al-Saqabi|1994|An efficient recovery procedure for fault tolerance in distributed systems.|article
Kassem Saleh|Anjali Agarwal|1994|An efficient recovery procedure for fault tolerance in distributed systems.|article
Imtiaz Ahmad|Kassem Saleh|1994|An efficient recovery procedure for fault tolerance in distributed systems.|article
Imtiaz Ahmad|Khaled Al-Saqabi|1994|An efficient recovery procedure for fault tolerance in distributed systems.|article
Imtiaz Ahmad|Anjali Agarwal|1994|An efficient recovery procedure for fault tolerance in distributed systems.|article
Khaled Al-Saqabi|Kassem Saleh|1994|An efficient recovery procedure for fault tolerance in distributed systems.|article
Khaled Al-Saqabi|Imtiaz Ahmad|1994|An efficient recovery procedure for fault tolerance in distributed systems.|article
Khaled Al-Saqabi|Anjali Agarwal|1994|An efficient recovery procedure for fault tolerance in distributed systems.|article
Anjali Agarwal|Kassem Saleh|1994|An efficient recovery procedure for fault tolerance in distributed systems.|article
Anjali Agarwal|Imtiaz Ahmad|1994|An efficient recovery procedure for fault tolerance in distributed systems.|article
Anjali Agarwal|Khaled Al-Saqabi|1994|An efficient recovery procedure for fault tolerance in distributed systems.|article
Yong Deng|E. K. Park|1994|Checkpointing and rollback-recovery algorithms in distributed systems.|article
E. K. Park|Yong Deng|1994|Checkpointing and rollback-recovery algorithms in distributed systems.|article
Naomi S. DeMent|Pradip K. Srimani|1994| mutual exclusions in distributed systems.|article
Pradip K. Srimani|Naomi S. DeMent|1994| mutual exclusions in distributed systems.|article
Khoa D. Huynh|Eduardo B. Fernández|1992|A workload model for frame-based real-time applications on distributed systems.|article
Khoa D. Huynh|Taghi M. Khoshgoftaar|1992|A workload model for frame-based real-time applications on distributed systems.|article
Eduardo B. Fernández|Khoa D. Huynh|1992|A workload model for frame-based real-time applications on distributed systems.|article
Eduardo B. Fernández|Taghi M. Khoshgoftaar|1992|A workload model for frame-based real-time applications on distributed systems.|article
Taghi M. Khoshgoftaar|Khoa D. Huynh|1992|A workload model for frame-based real-time applications on distributed systems.|article
Taghi M. Khoshgoftaar|Eduardo B. Fernández|1992|A workload model for frame-based real-time applications on distributed systems.|article
Johnny Wong|Priyamvadha Thambu|1995|A fault-tolerant algorithm for mutual exclusion in a distributed system.|article
Johnny Wong|Rick Stoen|1995|A fault-tolerant algorithm for mutual exclusion in a distributed system.|article
Priyamvadha Thambu|Johnny Wong|1995|A fault-tolerant algorithm for mutual exclusion in a distributed system.|article
Priyamvadha Thambu|Rick Stoen|1995|A fault-tolerant algorithm for mutual exclusion in a distributed system.|article
Rick Stoen|Johnny Wong|1995|A fault-tolerant algorithm for mutual exclusion in a distributed system.|article
Rick Stoen|Priyamvadha Thambu|1995|A fault-tolerant algorithm for mutual exclusion in a distributed system.|article
Peng Li|Binoy Ravindran|2004|Proactive QoS negotiation in asynchronous real-time distributed systems.|article
Binoy Ravindran|Peng Li|2004|Proactive QoS negotiation in asynchronous real-time distributed systems.|article
Suresh B. Ravoor|Johnny S. K. Wong|1997|Multithreaded transaction processing in distributed systems.|article
Johnny S. K. Wong|Suresh B. Ravoor|1997|Multithreaded transaction processing in distributed systems.|article
Tom P. Ajith|C. Siva Ram Murthy|1999|Optimal task allocation in distributed systems by graph matching and state space search.|article
C. Siva Ram Murthy|Tom P. Ajith|1999|Optimal task allocation in distributed systems by graph matching and state space search.|article
Dionysios Kostoulas|Dimitrios Psaltoulis|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Dionysios Kostoulas|Indranil Gupta|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Dionysios Kostoulas|Kenneth P. Birman|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Dionysios Kostoulas|Alan J. Demers|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Dimitrios Psaltoulis|Dionysios Kostoulas|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Dimitrios Psaltoulis|Indranil Gupta|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Dimitrios Psaltoulis|Kenneth P. Birman|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Dimitrios Psaltoulis|Alan J. Demers|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Indranil Gupta|Dionysios Kostoulas|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Indranil Gupta|Dimitrios Psaltoulis|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Indranil Gupta|Kenneth P. Birman|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Indranil Gupta|Alan J. Demers|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Kenneth P. Birman|Dionysios Kostoulas|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Kenneth P. Birman|Dimitrios Psaltoulis|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Kenneth P. Birman|Indranil Gupta|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Kenneth P. Birman|Alan J. Demers|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Alan J. Demers|Dionysios Kostoulas|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Alan J. Demers|Dimitrios Psaltoulis|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Alan J. Demers|Indranil Gupta|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Alan J. Demers|Kenneth P. Birman|2007|Active and passive techniques for group size estimation in large-scale and dynamic distributed systems.|article
Anna Hác|Xiaowei Jin|1990|Dynamic load balancing in a distributed system using a sender-initiated algorithm.|article
Xiaowei Jin|Anna Hác|1990|Dynamic load balancing in a distributed system using a sender-initiated algorithm.|article
Manuel Díaz|Daniel Garrido|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Manuel Díaz|Luis Llopis|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Manuel Díaz|Francisco Rus|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Manuel Díaz|José M. Troya|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Daniel Garrido|Manuel Díaz|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Daniel Garrido|Luis Llopis|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Daniel Garrido|Francisco Rus|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Daniel Garrido|José M. Troya|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Luis Llopis|Manuel Díaz|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Luis Llopis|Daniel Garrido|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Luis Llopis|Francisco Rus|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Luis Llopis|José M. Troya|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Francisco Rus|Manuel Díaz|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Francisco Rus|Daniel Garrido|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Francisco Rus|Luis Llopis|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Francisco Rus|José M. Troya|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
José M. Troya|Manuel Díaz|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
José M. Troya|Daniel Garrido|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
José M. Troya|Luis Llopis|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
José M. Troya|Francisco Rus|2008|UM-RTCOM: An analyzable component model for real-time distributed systems.|article
Priyamvadha Thambu|Johnny S. Wong|1995|An efficient token-based mutual exclusion algorithm in a distributed system.|article
Johnny S. Wong|Priyamvadha Thambu|1995|An efficient token-based mutual exclusion algorithm in a distributed system.|article
Andrew J. Page|Thomas M. Keane|2008|Scheduling in a dynamic heterogeneous distributed system using estimation error.|article
Andrew J. Page|Thomas J. Naughton|2008|Scheduling in a dynamic heterogeneous distributed system using estimation error.|article
Thomas M. Keane|Andrew J. Page|2008|Scheduling in a dynamic heterogeneous distributed system using estimation error.|article
Thomas M. Keane|Thomas J. Naughton|2008|Scheduling in a dynamic heterogeneous distributed system using estimation error.|article
Thomas J. Naughton|Andrew J. Page|2008|Scheduling in a dynamic heterogeneous distributed system using estimation error.|article
Thomas J. Naughton|Thomas M. Keane|2008|Scheduling in a dynamic heterogeneous distributed system using estimation error.|article
Tao Xie 0004|Xiao Qin|2007|Performance evaluation of a new scheduling algorithm for distributed systems with security heterogeneity.|article
Xiao Qin|Tao Xie 0004|2007|Performance evaluation of a new scheduling algorithm for distributed systems with security heterogeneity.|article
Xin Bai|Dan C. Marinescu|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Xin Bai|Ladislau Bölöni|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Xin Bai|Howard Jay Siegel|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Xin Bai|Rose A. Daley|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Xin Bai|I-Jeng Wang|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Dan C. Marinescu|Xin Bai|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Dan C. Marinescu|Ladislau Bölöni|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Dan C. Marinescu|Howard Jay Siegel|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Dan C. Marinescu|Rose A. Daley|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Dan C. Marinescu|I-Jeng Wang|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Ladislau Bölöni|Xin Bai|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Ladislau Bölöni|Dan C. Marinescu|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Ladislau Bölöni|Howard Jay Siegel|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
Ladislau Bölöni|Rose A. Daley|2008|A macroeconomic model for resource allocation in large-scale distributed systems.|article
