Author Name|Coauthor Name|Year|Title|Type
Zibin Zheng|Michael R. Lyu|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Michael R. Lyu|Pei Fan|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Michael R. Lyu|Ji Wang|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Michael R. Lyu|Zhenbang Chen|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Michael R. Lyu|Zibin Zheng|2012|A spectral clustering-based optimal deployment method for scientific application in cloud computing.|article
Xin Bai|Michael B. Smith|2011|Affordance of ubiquitous learning through cloud computing.|article
Xin Bai|Rathika Rajaravivarma|2011|Affordance of ubiquitous learning through cloud computing.|article
Michael B. Smith|Xin Bai|2011|Affordance of ubiquitous learning through cloud computing.|article
Michael B. Smith|Rathika Rajaravivarma|2011|Affordance of ubiquitous learning through cloud computing.|article
Rathika Rajaravivarma|Xin Bai|2011|Affordance of ubiquitous learning through cloud computing.|article
Rathika Rajaravivarma|Michael B. Smith|2011|Affordance of ubiquitous learning through cloud computing.|article
Marcos Dias de Assunção|Alexandre di Costanzo|2010|A cost-benefit analysis of using cloud computing to extend the capacity of clusters.|article
Marcos Dias de Assunção|Rajkumar Buyya|2010|A cost-benefit analysis of using cloud computing to extend the capacity of clusters.|article
Alexandre di Costanzo|Marcos Dias de Assunção|2010|A cost-benefit analysis of using cloud computing to extend the capacity of clusters.|article
Alexandre di Costanzo|Rajkumar Buyya|2010|A cost-benefit analysis of using cloud computing to extend the capacity of clusters.|article
Rajkumar Buyya|Marcos Dias de Assunção|2010|A cost-benefit analysis of using cloud computing to extend the capacity of clusters.|article
Rajkumar Buyya|Alexandre di Costanzo|2010|A cost-benefit analysis of using cloud computing to extend the capacity of clusters.|article
Weimin Zheng|Pengzhi Xu|2010|Design a cloud storage platform for pervasive computing environments.|article
Weimin Zheng|Xiaomeng Huang|2010|Design a cloud storage platform for pervasive computing environments.|article
Weimin Zheng|Nuo Wu|2010|Design a cloud storage platform for pervasive computing environments.|article
Pengzhi Xu|Weimin Zheng|2010|Design a cloud storage platform for pervasive computing environments.|article
Pengzhi Xu|Xiaomeng Huang|2010|Design a cloud storage platform for pervasive computing environments.|article
Pengzhi Xu|Nuo Wu|2010|Design a cloud storage platform for pervasive computing environments.|article
Xiaomeng Huang|Weimin Zheng|2010|Design a cloud storage platform for pervasive computing environments.|article
Xiaomeng Huang|Pengzhi Xu|2010|Design a cloud storage platform for pervasive computing environments.|article
Xiaomeng Huang|Nuo Wu|2010|Design a cloud storage platform for pervasive computing environments.|article
Nuo Wu|Weimin Zheng|2010|Design a cloud storage platform for pervasive computing environments.|article
Nuo Wu|Pengzhi Xu|2010|Design a cloud storage platform for pervasive computing environments.|article
Nuo Wu|Xiaomeng Huang|2010|Design a cloud storage platform for pervasive computing environments.|article
Chunjie Luo|Jianfeng Zhan|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Chunjie Luo|Zhen Jia|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Chunjie Luo|Lei Wang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Chunjie Luo|Gang Lu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Chunjie Luo|Lixin Zhang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Chunjie Luo|Cheng-Zhong Xu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Chunjie Luo|Ninghui Sun|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Jianfeng Zhan|Chunjie Luo|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Jianfeng Zhan|Zhen Jia|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Jianfeng Zhan|Lei Wang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Jianfeng Zhan|Gang Lu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Jianfeng Zhan|Lixin Zhang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Jianfeng Zhan|Cheng-Zhong Xu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Jianfeng Zhan|Ninghui Sun|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Zhen Jia|Chunjie Luo|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Zhen Jia|Jianfeng Zhan|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Zhen Jia|Lei Wang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Zhen Jia|Gang Lu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Zhen Jia|Lixin Zhang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Zhen Jia|Cheng-Zhong Xu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Zhen Jia|Ninghui Sun|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lei Wang|Chunjie Luo|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lei Wang|Jianfeng Zhan|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lei Wang|Zhen Jia|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lei Wang|Gang Lu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lei Wang|Lixin Zhang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lei Wang|Cheng-Zhong Xu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lei Wang|Ninghui Sun|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Gang Lu|Chunjie Luo|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Gang Lu|Jianfeng Zhan|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Gang Lu|Zhen Jia|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Gang Lu|Lei Wang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Gang Lu|Lixin Zhang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Gang Lu|Cheng-Zhong Xu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Gang Lu|Ninghui Sun|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lixin Zhang|Chunjie Luo|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lixin Zhang|Jianfeng Zhan|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lixin Zhang|Zhen Jia|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lixin Zhang|Lei Wang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lixin Zhang|Gang Lu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lixin Zhang|Cheng-Zhong Xu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Lixin Zhang|Ninghui Sun|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Cheng-Zhong Xu|Chunjie Luo|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Cheng-Zhong Xu|Jianfeng Zhan|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Cheng-Zhong Xu|Zhen Jia|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Cheng-Zhong Xu|Lei Wang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Cheng-Zhong Xu|Gang Lu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Cheng-Zhong Xu|Lixin Zhang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Cheng-Zhong Xu|Ninghui Sun|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Ninghui Sun|Chunjie Luo|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Ninghui Sun|Jianfeng Zhan|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Ninghui Sun|Zhen Jia|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Ninghui Sun|Lei Wang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Ninghui Sun|Gang Lu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Ninghui Sun|Lixin Zhang|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Ninghui Sun|Cheng-Zhong Xu|2012|CloudRank-D: benchmarking and ranking cloud computing systems for data processing applications.|article
Michael Armbrust|Armando Fox|2010|A view of cloud computing.|article
Michael Armbrust|Rean Griffith|2010|A view of cloud computing.|article
Michael Armbrust|Anthony D. Joseph|2010|A view of cloud computing.|article
Michael Armbrust|Randy H. Katz|2010|A view of cloud computing.|article
Michael Armbrust|Andy Konwinski|2010|A view of cloud computing.|article
Michael Armbrust|Gunho Lee|2010|A view of cloud computing.|article
Michael Armbrust|David A. Patterson|2010|A view of cloud computing.|article
Michael Armbrust|Ariel Rabkin|2010|A view of cloud computing.|article
Michael Armbrust|Ion Stoica|2010|A view of cloud computing.|article
Michael Armbrust|Matei Zaharia|2010|A view of cloud computing.|article
Armando Fox|Michael Armbrust|2010|A view of cloud computing.|article
Armando Fox|Rean Griffith|2010|A view of cloud computing.|article
Armando Fox|Anthony D. Joseph|2010|A view of cloud computing.|article
Armando Fox|Randy H. Katz|2010|A view of cloud computing.|article
Armando Fox|Andy Konwinski|2010|A view of cloud computing.|article
Armando Fox|Gunho Lee|2010|A view of cloud computing.|article
Armando Fox|David A. Patterson|2010|A view of cloud computing.|article
Armando Fox|Ariel Rabkin|2010|A view of cloud computing.|article
Armando Fox|Ion Stoica|2010|A view of cloud computing.|article
Armando Fox|Matei Zaharia|2010|A view of cloud computing.|article
Rean Griffith|Michael Armbrust|2010|A view of cloud computing.|article
Rean Griffith|Armando Fox|2010|A view of cloud computing.|article
Rean Griffith|Anthony D. Joseph|2010|A view of cloud computing.|article
Rean Griffith|Randy H. Katz|2010|A view of cloud computing.|article
Rean Griffith|Andy Konwinski|2010|A view of cloud computing.|article
Rean Griffith|Gunho Lee|2010|A view of cloud computing.|article
Rean Griffith|David A. Patterson|2010|A view of cloud computing.|article
Rean Griffith|Ariel Rabkin|2010|A view of cloud computing.|article
Rean Griffith|Ion Stoica|2010|A view of cloud computing.|article
Rean Griffith|Matei Zaharia|2010|A view of cloud computing.|article
Anthony D. Joseph|Michael Armbrust|2010|A view of cloud computing.|article
Anthony D. Joseph|Armando Fox|2010|A view of cloud computing.|article
Anthony D. Joseph|Rean Griffith|2010|A view of cloud computing.|article
Anthony D. Joseph|Randy H. Katz|2010|A view of cloud computing.|article
Anthony D. Joseph|Andy Konwinski|2010|A view of cloud computing.|article
Anthony D. Joseph|Gunho Lee|2010|A view of cloud computing.|article
Anthony D. Joseph|David A. Patterson|2010|A view of cloud computing.|article
Anthony D. Joseph|Ariel Rabkin|2010|A view of cloud computing.|article
Anthony D. Joseph|Ion Stoica|2010|A view of cloud computing.|article
Anthony D. Joseph|Matei Zaharia|2010|A view of cloud computing.|article
Randy H. Katz|Michael Armbrust|2010|A view of cloud computing.|article
Randy H. Katz|Armando Fox|2010|A view of cloud computing.|article
Randy H. Katz|Rean Griffith|2010|A view of cloud computing.|article
Randy H. Katz|Anthony D. Joseph|2010|A view of cloud computing.|article
Randy H. Katz|Andy Konwinski|2010|A view of cloud computing.|article
Randy H. Katz|Gunho Lee|2010|A view of cloud computing.|article
Randy H. Katz|David A. Patterson|2010|A view of cloud computing.|article
Randy H. Katz|Ariel Rabkin|2010|A view of cloud computing.|article
Randy H. Katz|Ion Stoica|2010|A view of cloud computing.|article
Randy H. Katz|Matei Zaharia|2010|A view of cloud computing.|article
Andy Konwinski|Michael Armbrust|2010|A view of cloud computing.|article
Andy Konwinski|Armando Fox|2010|A view of cloud computing.|article
Andy Konwinski|Rean Griffith|2010|A view of cloud computing.|article
Andy Konwinski|Anthony D. Joseph|2010|A view of cloud computing.|article
Andy Konwinski|Randy H. Katz|2010|A view of cloud computing.|article
Andy Konwinski|Gunho Lee|2010|A view of cloud computing.|article
Andy Konwinski|David A. Patterson|2010|A view of cloud computing.|article
Andy Konwinski|Ariel Rabkin|2010|A view of cloud computing.|article
Andy Konwinski|Ion Stoica|2010|A view of cloud computing.|article
Andy Konwinski|Matei Zaharia|2010|A view of cloud computing.|article
Gunho Lee|Michael Armbrust|2010|A view of cloud computing.|article
Gunho Lee|Armando Fox|2010|A view of cloud computing.|article
Gunho Lee|Rean Griffith|2010|A view of cloud computing.|article
Gunho Lee|Anthony D. Joseph|2010|A view of cloud computing.|article
Gunho Lee|Randy H. Katz|2010|A view of cloud computing.|article
Gunho Lee|Andy Konwinski|2010|A view of cloud computing.|article
Gunho Lee|David A. Patterson|2010|A view of cloud computing.|article
Gunho Lee|Ariel Rabkin|2010|A view of cloud computing.|article
Gunho Lee|Ion Stoica|2010|A view of cloud computing.|article
Gunho Lee|Matei Zaharia|2010|A view of cloud computing.|article
David A. Patterson|Michael Armbrust|2010|A view of cloud computing.|article
David A. Patterson|Armando Fox|2010|A view of cloud computing.|article
David A. Patterson|Rean Griffith|2010|A view of cloud computing.|article
David A. Patterson|Anthony D. Joseph|2010|A view of cloud computing.|article
David A. Patterson|Randy H. Katz|2010|A view of cloud computing.|article
David A. Patterson|Andy Konwinski|2010|A view of cloud computing.|article
David A. Patterson|Gunho Lee|2010|A view of cloud computing.|article
David A. Patterson|Ariel Rabkin|2010|A view of cloud computing.|article
David A. Patterson|Ion Stoica|2010|A view of cloud computing.|article
David A. Patterson|Matei Zaharia|2010|A view of cloud computing.|article
Ariel Rabkin|Michael Armbrust|2010|A view of cloud computing.|article
Ariel Rabkin|Armando Fox|2010|A view of cloud computing.|article
Ariel Rabkin|Rean Griffith|2010|A view of cloud computing.|article
Ariel Rabkin|Anthony D. Joseph|2010|A view of cloud computing.|article
Ariel Rabkin|Randy H. Katz|2010|A view of cloud computing.|article
Ariel Rabkin|Andy Konwinski|2010|A view of cloud computing.|article
Ariel Rabkin|Gunho Lee|2010|A view of cloud computing.|article
Ariel Rabkin|David A. Patterson|2010|A view of cloud computing.|article
Ariel Rabkin|Ion Stoica|2010|A view of cloud computing.|article
Ariel Rabkin|Matei Zaharia|2010|A view of cloud computing.|article
Ion Stoica|Michael Armbrust|2010|A view of cloud computing.|article
Ion Stoica|Armando Fox|2010|A view of cloud computing.|article
Ion Stoica|Rean Griffith|2010|A view of cloud computing.|article
Ion Stoica|Anthony D. Joseph|2010|A view of cloud computing.|article
Ion Stoica|Randy H. Katz|2010|A view of cloud computing.|article
Ion Stoica|Andy Konwinski|2010|A view of cloud computing.|article
Ion Stoica|Gunho Lee|2010|A view of cloud computing.|article
Ion Stoica|David A. Patterson|2010|A view of cloud computing.|article
Ion Stoica|Ariel Rabkin|2010|A view of cloud computing.|article
Ion Stoica|Matei Zaharia|2010|A view of cloud computing.|article
Matei Zaharia|Michael Armbrust|2010|A view of cloud computing.|article
Matei Zaharia|Armando Fox|2010|A view of cloud computing.|article
Matei Zaharia|Rean Griffith|2010|A view of cloud computing.|article
Matei Zaharia|Anthony D. Joseph|2010|A view of cloud computing.|article
Matei Zaharia|Randy H. Katz|2010|A view of cloud computing.|article
Matei Zaharia|Andy Konwinski|2010|A view of cloud computing.|article
Matei Zaharia|Gunho Lee|2010|A view of cloud computing.|article
Matei Zaharia|David A. Patterson|2010|A view of cloud computing.|article
Matei Zaharia|Ariel Rabkin|2010|A view of cloud computing.|article
Matei Zaharia|Ion Stoica|2010|A view of cloud computing.|article
Gary Garrison|Sang Hyun Kim|2012|Success factors for deploying cloud computing.|article
Gary Garrison|Robin L. Wakefield|2012|Success factors for deploying cloud computing.|article
Sang Hyun Kim|Gary Garrison|2012|Success factors for deploying cloud computing.|article
Sang Hyun Kim|Robin L. Wakefield|2012|Success factors for deploying cloud computing.|article
Robin L. Wakefield|Gary Garrison|2012|Success factors for deploying cloud computing.|article
Robin L. Wakefield|Sang Hyun Kim|2012|Success factors for deploying cloud computing.|article
Yi-Kuei Lin|Ping-Chen Chang|2012|Evaluation of system reliability for a cloud computing system with imperfect nodes.|article
Ping-Chen Chang|Yi-Kuei Lin|2012|Evaluation of system reliability for a cloud computing system with imperfect nodes.|article
Yacov Y. Haimes|Clyde Chittister|2012|Risk to cyberinfrastructure systems served by cloud computing technology as systems of systems.|article
Clyde Chittister|Yacov Y. Haimes|2012|Risk to cyberinfrastructure systems served by cloud computing technology as systems of systems.|article
Lluis Pamies-Juarez|Pedro García López|2011|Towards the design of optimal data redundancy schemes for heterogeneous cloud storage infrastructures.|article
Lluis Pamies-Juarez|Marc Sánchez Artigas|2011|Towards the design of optimal data redundancy schemes for heterogeneous cloud storage infrastructures.|article
Lluis Pamies-Juarez|Blas Herrera|2011|Towards the design of optimal data redundancy schemes for heterogeneous cloud storage infrastructures.|article
Pedro García López|Lluis Pamies-Juarez|2011|Towards the design of optimal data redundancy schemes for heterogeneous cloud storage infrastructures.|article
Pedro García López|Marc Sánchez Artigas|2011|Towards the design of optimal data redundancy schemes for heterogeneous cloud storage infrastructures.|article
Pedro García López|Blas Herrera|2011|Towards the design of optimal data redundancy schemes for heterogeneous cloud storage infrastructures.|article
Marc Sánchez Artigas|Lluis Pamies-Juarez|2011|Towards the design of optimal data redundancy schemes for heterogeneous cloud storage infrastructures.|article
Marc Sánchez Artigas|Pedro García López|2011|Towards the design of optimal data redundancy schemes for heterogeneous cloud storage infrastructures.|article
Marc Sánchez Artigas|Blas Herrera|2011|Towards the design of optimal data redundancy schemes for heterogeneous cloud storage infrastructures.|article
Blas Herrera|Lluis Pamies-Juarez|2011|Towards the design of optimal data redundancy schemes for heterogeneous cloud storage infrastructures.|article
Blas Herrera|Pedro García López|2011|Towards the design of optimal data redundancy schemes for heterogeneous cloud storage infrastructures.|article
Blas Herrera|Marc Sánchez Artigas|2011|Towards the design of optimal data redundancy schemes for heterogeneous cloud storage infrastructures.|article
Madoka Yuriyama|Takayuki Kushida|2011|Integrated cloud computing environment with IT resources and sensor devices.|article
Takayuki Kushida|Madoka Yuriyama|2011|Integrated cloud computing environment with IT resources and sensor devices.|article
Chaowei Yang|Michael F. Goodchild|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Chaowei Yang|Qunying Huang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Chaowei Yang|Doug Nebert|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Chaowei Yang|Robert Raskin|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Chaowei Yang|Yan Xu|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Chaowei Yang|Myra Bambacus|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Chaowei Yang|Daniel Fay|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Michael F. Goodchild|Chaowei Yang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Michael F. Goodchild|Qunying Huang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Michael F. Goodchild|Doug Nebert|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Michael F. Goodchild|Robert Raskin|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Michael F. Goodchild|Yan Xu|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Michael F. Goodchild|Myra Bambacus|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Michael F. Goodchild|Daniel Fay|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Qunying Huang|Chaowei Yang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Qunying Huang|Michael F. Goodchild|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Qunying Huang|Doug Nebert|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Qunying Huang|Robert Raskin|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Qunying Huang|Yan Xu|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Qunying Huang|Myra Bambacus|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Qunying Huang|Daniel Fay|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Doug Nebert|Chaowei Yang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Doug Nebert|Michael F. Goodchild|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Doug Nebert|Qunying Huang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Doug Nebert|Robert Raskin|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Doug Nebert|Yan Xu|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Doug Nebert|Myra Bambacus|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Doug Nebert|Daniel Fay|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Robert Raskin|Chaowei Yang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Robert Raskin|Michael F. Goodchild|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Robert Raskin|Qunying Huang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Robert Raskin|Doug Nebert|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Robert Raskin|Yan Xu|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Robert Raskin|Myra Bambacus|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Robert Raskin|Daniel Fay|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Yan Xu|Chaowei Yang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Yan Xu|Michael F. Goodchild|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Yan Xu|Qunying Huang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Yan Xu|Doug Nebert|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Yan Xu|Robert Raskin|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Yan Xu|Myra Bambacus|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Yan Xu|Daniel Fay|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Myra Bambacus|Chaowei Yang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Myra Bambacus|Michael F. Goodchild|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Myra Bambacus|Qunying Huang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Myra Bambacus|Doug Nebert|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Myra Bambacus|Robert Raskin|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Myra Bambacus|Yan Xu|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Myra Bambacus|Daniel Fay|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Daniel Fay|Chaowei Yang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Daniel Fay|Michael F. Goodchild|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Daniel Fay|Qunying Huang|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Daniel Fay|Doug Nebert|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Daniel Fay|Robert Raskin|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Daniel Fay|Yan Xu|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
Daniel Fay|Myra Bambacus|2011|Spatial cloud computing: how can the geospatial sciences use and help shape cloud computing?|article
P. Syam Kumar|R. Subramanian|2012|RSA-based dynamic public audit service for integrity verification of data storage in cloud computing using Sobol sequence.|article
R. Subramanian|P. Syam Kumar|2012|RSA-based dynamic public audit service for integrity verification of data storage in cloud computing using Sobol sequence.|article
Hassan Takabi|James B. D. Joshi|2012|Semantic-based policy management for cloud computing environments.|article
James B. D. Joshi|Hassan Takabi|2012|Semantic-based policy management for cloud computing environments.|article
Andrzej M. Goscinski|Michael Brock|2011|Toward higher level abstractions for cloud computing.|article
Michael Brock|Andrzej M. Goscinski|2011|Toward higher level abstractions for cloud computing.|article
Sudhir N. Dhage|B. B. Meshram|2012|Intrusion detection system in cloud computing environment.|article
B. B. Meshram|Sudhir N. Dhage|2012|Intrusion detection system in cloud computing environment.|article
Omer Khalid|Ivo Maljevic|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Omer Khalid|Richard Anthony|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Omer Khalid|Miltos Petridis|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Omer Khalid|Kevin Parrott|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Omer Khalid|Markus Schulz|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Ivo Maljevic|Omer Khalid|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Ivo Maljevic|Richard Anthony|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Ivo Maljevic|Miltos Petridis|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Ivo Maljevic|Kevin Parrott|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Ivo Maljevic|Markus Schulz|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Richard Anthony|Omer Khalid|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Richard Anthony|Ivo Maljevic|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Richard Anthony|Miltos Petridis|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Richard Anthony|Kevin Parrott|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Richard Anthony|Markus Schulz|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Miltos Petridis|Omer Khalid|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Miltos Petridis|Ivo Maljevic|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Miltos Petridis|Richard Anthony|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Miltos Petridis|Kevin Parrott|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Miltos Petridis|Markus Schulz|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Kevin Parrott|Omer Khalid|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Kevin Parrott|Ivo Maljevic|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
Kevin Parrott|Richard Anthony|2010|Deadline aware virtual machine scheduler for scientific grids and cloud computing|article
